2017-03-11 12:01:31 INFO  CannonSocket:58 - Connect: /127.0.0.1
2017-03-11 12:01:47 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:01:47 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:01:52 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:01:52 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:01:52 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:01:52 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.7\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:02:22 INFO  CannonSocket:83 - Close: statusCode=1001, reason=null
2017-03-11 12:03:08 INFO  CannonSocket:58 - Connect: /127.0.0.1
2017-03-11 12:03:14 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:14 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:15 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:15 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:15 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:15 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:17 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:18 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:19 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:20 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:21 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:25 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:25 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:25 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:26 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:26 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:26 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:26 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:27 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:27 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:27 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:31 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:31 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:32 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:32 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:32 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:34 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:35 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:37 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:38 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:42 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:44 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:45 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:45 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:45 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:46 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:46 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"0\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:03:51 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.4\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"17\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 12:04:04 INFO  CannonSocket:83 - Close: statusCode=1001, reason=null
2017-03-11 16:57:46 INFO  CannonSocket:58 - Connect: /127.0.0.1
2017-03-11 16:57:59 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:02 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"4\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:15 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"20\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:23 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"30\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:36 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"30\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:37 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"30\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:58:39 DEBUG CannonSocket:70 - Get message: {"type":"start_request","data":"{\"angle\":\"-0.1\",\"surfaceY\":-5,\"barrelRadius\":4,\"force\":\"30\",\"barrelHeight\":20,\"positionX\":0,\"positionY\":0}"}
2017-03-11 16:59:06 INFO  CannonSocket:83 - Close: statusCode=1001, reason=null
